label,timestamp,duration,pkg,dram,socket
adult,1655113738.622505,614310.175,17267473.0,2403691.0,0
adult,1655113739.2377698,582286.802,16549702.0,2262013.0,0
adult,1655113739.821004,612783.113,17250444.0,2409490.0,0
adult,1655113740.4347305,580664.363,16487262.0,2264018.0,0
adult,1655113741.0163321,606765.481,17119402.0,2405512.0,0
adult,1655113741.6240816,579425.182,16444538.0,2262671.0,0
adult,1655365494.5170376,632471.603,17715714.0,2472678.0,0
adult,1655365495.1504898,589400.589,16728594.0,2309152.0,0
adult,1655365495.7408662,596602.986,16913348.0,2334764.0,0
adult,1655365496.338446,584131.773,16622821.0,2260468.0,0
adult,1655365496.9235601,615341.262,17383195.0,2442263.0,0
adult,1655365497.5399368,577651.432,16458942.0,2262870.0,0
adult,1655365498.1185634,609406.871,17242693.0,2389309.0,0
adult,1655365498.7289479,582410.69,16550434.0,2269938.0,0
adult,1655365499.3123293,613237.878,17328630.0,2393516.0,0
adult,1655365499.9265888,576376.973,16423054.0,2254516.0,0
adult,1655365529.3175914,635420.212,17896987.0,2474285.0,0
adult,1655365529.9539726,585851.494,16802325.0,2286493.0,0
adult,1655365530.540776,604390.367,17269060.0,2372953.0,0
adult,1655365531.1461155,588766.1,16868243.0,2304058.0,0
adult,1655365531.7358992,622143.653,17610428.0,2422541.0,0
adult,1655365532.3589993,597347.828,16984941.0,2309260.0,0
adult,1655365532.957296,638948.152,18044143.0,2475096.0,0
adult,1655365533.5972204,597333.883,16994158.0,2323045.0,0
adult,1655365534.1955416,613389.329,17446671.0,2396286.0,0
adult,1655365534.809885,583620.685,16688922.0,2286600.0,0
adult,1655367283.5443013,629464.596,18293105.0,2457823.0,0
adult,1655367284.1747057,581031.66,16952777.0,2278583.0,0
adult,1655367284.7566729,596354.082,17355852.0,2338574.0,0
adult,1655367285.3539522,578267.436,16899859.0,2268669.0,0
adult,1655367285.9331415,615599.394,17821610.0,2430099.0,0
adult,1655367286.5496724,576362.316,16843463.0,2260896.0,0
adult,1655367287.126962,609712.887,17679642.0,2409459.0,0
adult,1655367287.737608,577052.474,16830218.0,2242000.0,0
adult,1655367288.3156457,607060.576,17610794.0,2404181.0,0
adult,1655367288.9236393,577211.616,16830829.0,2240486.0,0
